gene_symbol	log2FoldChange	padj	significant	in_general	in_gse86244_age_proxy
KCNJ2	0.4594729148100115	0.03781379696608474	TRUE	FALSE	FALSE
VPS35	-0.12326056268649316	0.03815740951383438	TRUE	FALSE	FALSE
DHFR	-0.3823785775547838	0.03832158095174148	TRUE	FALSE	FALSE
MIR193BHG	-0.39477759549752495	0.03832158095174148	TRUE	FALSE	FALSE
HLCS	-0.20588746984625897	0.03832158095174148	TRUE	FALSE	FALSE
MIR34AHG	0.36893636099190297	0.03855988207314012	TRUE	FALSE	FALSE
ENSG00000223813	-0.7247812559740487	0.03860943638948875	TRUE	FALSE	FALSE
SRPX	-0.35240182498857275	0.03860943638948875	TRUE	FALSE	FALSE
ENSG00000227733	0.7546156828785888	0.03865386255132724	TRUE	FALSE	FALSE
NEMP2	-0.15459893593312882	0.03865386255132724	TRUE	FALSE	FALSE
KIF20A	-0.9163491834880644	0.03865386255132724	TRUE	FALSE	FALSE
TMEM120A	-0.35448520551988155	0.03865386255132724	TRUE	FALSE	FALSE
TFAP2A-AS1	1.0297362537337145	0.03872954363805972	TRUE	FALSE	FALSE
ENSG00000267069	-0.732254710744555	0.03872954363805972	TRUE	FALSE	FALSE
RNF150	-0.4373359101561218	0.03882457418550275	TRUE	FALSE	FALSE
TARID	0.6578946516227203	0.03882457418550275	TRUE	FALSE	FALSE
OXT	-0.725387891152612	0.03882457418550275	TRUE	FALSE	FALSE
RFC1	-0.0847569418452523	0.03898232356439812	TRUE	FALSE	FALSE
WSCD2	0.955413448812166	0.03904315450915446	TRUE	FALSE	FALSE
LINC01118	0.4981533849683272	0.03989501627825011	TRUE	FALSE	FALSE
FCRL6	0.5154627363852204	0.03993077251937114	TRUE	FALSE	FALSE
COA8	-0.22256343277231735	0.04006507422528357	TRUE	FALSE	FALSE
GABRE	-0.4461798820932588	0.04006507422528357	TRUE	FALSE	FALSE
CCPG1	-0.15407223505827797	0.04026466302116827	TRUE	FALSE	FALSE
SLC4A7	0.37769142934406846	0.04113622257909705	TRUE	FALSE	FALSE
NDUFB5	-0.22406631910795244	0.04113622257909705	TRUE	FALSE	FALSE
TMEM131L	-0.2808694259781665	0.04113622257909705	TRUE	FALSE	FALSE
ROBO3	0.37055908008704946	0.04113622257909705	TRUE	FALSE	FALSE
LRFN5	0.594785376389863	0.04113622257909705	TRUE	FALSE	FALSE
RAB6B	-0.4063335364980583	0.04142134306476065	TRUE	FALSE	FALSE
MATN2	-0.31851643659592205	0.04142134306476065	TRUE	FALSE	FALSE
IGF2-AS	0.5305475717974388	0.04142134306476065	TRUE	FALSE	FALSE
DTX1	-0.46744597068675986	0.04142134306476065	TRUE	FALSE	FALSE
CIDEA	-0.7186396126018879	0.04142134306476065	TRUE	FALSE	FALSE
MAP7D1	-0.287438296907126	0.04153349436058481	TRUE	FALSE	FALSE
ATP6V1H	-0.13874395620334204	0.04153349436058481	TRUE	FALSE	FALSE
PTENP1-AS	-0.6632756337791595	0.04153349436058481	TRUE	FALSE	FALSE
EIF4EBP2	-0.32832030063368683	0.04153349436058481	TRUE	FALSE	FALSE
PTPMT1	-0.19363908080285072	0.04153349436058481	TRUE	FALSE	FALSE
TSKU	-0.554847216575866	0.04153349436058481	TRUE	FALSE	FALSE
ASS1P2	0.4510072779175633	0.04237078843980169	TRUE	FALSE	FALSE
ZBTB4	-0.14281462858182953	0.04237078843980169	TRUE	FALSE	FALSE
MACIR	-0.4903298242687756	0.0424398235945129	TRUE	FALSE	FALSE
C5orf46	1.6306256830862738	0.0424398235945129	TRUE	FALSE	FALSE
FOXF2	0.3782303034879019	0.0424398235945129	TRUE	FALSE	FALSE
ITPR3	0.2379171480306021	0.0424398235945129	TRUE	FALSE	FALSE
ROS1	1.2924038718762714	0.0424398235945129	TRUE	FALSE	FALSE
LINC00265	0.23235001616003065	0.0424398235945129	TRUE	FALSE	FALSE
IFT22	-0.17590018986275582	0.0424398235945129	TRUE	FALSE	FALSE
PTN	0.8232216409801886	0.0424398235945129	TRUE	FALSE	FALSE
KDM7A-DT	0.543042107943089	0.0424398235945129	TRUE	FALSE	FALSE
RXRA	-0.29378606559681303	0.0424398235945129	TRUE	FALSE	FALSE
PARVA	-0.2536133879575912	0.0424398235945129	TRUE	FALSE	FALSE
BARX2	1.717743507512352	0.0424398235945129	TRUE	FALSE	FALSE
ENSG00000255836	-0.5271581278289522	0.0424398235945129	TRUE	FALSE	FALSE
PRR15L	1.2306182052454682	0.0424398235945129	TRUE	FALSE	FALSE
PSTPIP2	0.3051664224030925	0.0424398235945129	TRUE	FALSE	FALSE
ENSG00000267030	0.2740520986559411	0.0424398235945129	TRUE	FALSE	FALSE
FGGY-DT	0.4962749080988372	0.04290081675072945	TRUE	FALSE	FALSE
SPTBN1	-0.2521748878491946	0.04290081675072945	TRUE	FALSE	FALSE
TPBG	0.231093217531941	0.04290081675072945	TRUE	FALSE	FALSE
LUM	0.7462020454164284	0.04290081675072945	TRUE	FALSE	FALSE
UNK	0.1372034579901166	0.04290081675072945	TRUE	FALSE	FALSE
APOL6	-0.3671115106556675	0.04290081675072945	TRUE	FALSE	FALSE
PJA1	-0.27508193456597246	0.04290081675072945	TRUE	FALSE	FALSE
STOX1	-0.5977657043496076	0.04293484877634958	TRUE	FALSE	FALSE
ST13	-0.16475017808060577	0.04319142172898482	TRUE	FALSE	FALSE
GSDMB	-0.45272263782691385	0.04322764502732626	TRUE	FALSE	FALSE
TENM3	-0.4835260639370766	0.04354798281683907	TRUE	FALSE	FALSE
SH3KBP1	-0.2738358123809549	0.04354798281683907	TRUE	FALSE	FALSE
GPR135	-0.2592776656781129	0.04419925350961629	TRUE	FALSE	FALSE
ENSG00000285871	-0.9898734223767182	0.04432626801216753	TRUE	FALSE	FALSE
MDC1	0.13185598330795262	0.04442084366645019	TRUE	FALSE	FALSE
NMT2	-0.3865944105196116	0.04455313925972788	TRUE	FALSE	FALSE
TMEM230	-0.21185742022264445	0.04455313925972788	TRUE	FALSE	FALSE
BEX4	-0.20520207054393383	0.04510047375111427	TRUE	FALSE	FALSE
RPL36AP43	-0.4557514742553098	0.04533827779553778	TRUE	FALSE	FALSE
TTC6	1.3175758017444652	0.04546719812558076	TRUE	FALSE	FALSE
MOCOS	-0.554929053945742	0.04581242459522978	TRUE	FALSE	FALSE
LPCAT1	0.21417286245975808	0.0458724536821141	TRUE	FALSE	FALSE
ENSG00000256564	0.6844072275096591	0.0458724536821141	TRUE	FALSE	FALSE
ENSG00000288807	0.7081024865575718	0.0458724536821141	TRUE	FALSE	FALSE
HSD17B2	1.2601751971050517	0.04587826007892551	TRUE	TRUE	FALSE
ADCY5	-0.4494963213134611	0.04595744710651731	TRUE	FALSE	FALSE
LINC01586	-0.7543680732597167	0.04596121820313783	TRUE	FALSE	FALSE
ITPKB	-0.22563292934224496	0.04596409951290468	TRUE	FALSE	FALSE
ZNF385B	0.6011222457366436	0.04596409951290468	TRUE	FALSE	FALSE
CYP8B1	0.6252899206734538	0.04596409951290468	TRUE	FALSE	FALSE
MCTP2	0.3972280907096792	0.04596409951290468	TRUE	FALSE	FALSE
MRPL10	-0.1491303738515334	0.04596409951290468	TRUE	FALSE	FALSE
KIAA1549L	0.7347007095939437	0.04609130617486515	TRUE	FALSE	FALSE
GYG2	-0.606125526987763	0.04609130617486515	TRUE	FALSE	FALSE
CHMP3	-0.13031298152317924	0.04651430213282693	TRUE	FALSE	FALSE
ZNF518B	-0.2181933500978682	0.04651430213282693	TRUE	FALSE	FALSE
ENSG00000287564	0.6829487568408971	0.04651430213282693	TRUE	FALSE	FALSE
DBH-AS1	0.6823030207155021	0.04669758526664208	TRUE	FALSE	FALSE
PDE8B	-0.6112757405536593	0.04690287278575695	TRUE	FALSE	FALSE
CYP4F3	0.7892554175860879	0.04690287278575695	TRUE	FALSE	FALSE
CHP1	-0.22901496475191463	0.04692476406121562	TRUE	FALSE	FALSE
KYAT3	-0.2072446588260503	0.04699206100355065	TRUE	FALSE	FALSE
NRXN2	0.5363572626098285	0.04699206100355065	TRUE	FALSE	FALSE
ACSS3	-0.357388861997572	0.04699206100355065	TRUE	FALSE	FALSE
IL17D	0.4413569098327758	0.04699206100355065	TRUE	FALSE	FALSE
TNK1	0.36016001585585855	0.04699206100355065	TRUE	FALSE	FALSE
CCDC158	-0.4067142273359209	0.0470835803981206	TRUE	FALSE	FALSE
ENSG00000250132	-0.18519357152708377	0.047335491043392	TRUE	FALSE	FALSE
ZNF268	-0.19876061985729743	0.04734514118356796	TRUE	FALSE	FALSE
PGRMC1	-0.3616969554342833	0.04738836187899872	TRUE	FALSE	FALSE
PRSS53	0.293344698181234	0.0475470311523144	TRUE	FALSE	FALSE
MATN1-AS1	0.2755762313508216	0.04765349852006583	TRUE	FALSE	FALSE
FGF10	-0.36148804192589046	0.04765349852006583	TRUE	FALSE	FALSE
LMOD2	-0.8005498591205923	0.04765349852006583	TRUE	FALSE	FALSE
PDE7A	0.3077454221923851	0.04765349852006583	TRUE	FALSE	FALSE
ESD	-0.11358955389259529	0.04765349852006583	TRUE	FALSE	FALSE
ENSG00000279602	0.7159012235588056	0.04765349852006583	TRUE	FALSE	FALSE
ENSG00000263847	0.4169652738661579	0.04765349852006583	TRUE	FALSE	FALSE
RFX8	0.639468931838333	0.04766849895280182	TRUE	FALSE	FALSE
NFE2	0.6960767658279636	0.04767245991022594	TRUE	FALSE	FALSE
KCNK1	0.5517544299065638	0.04783557773972029	TRUE	FALSE	FALSE
GALNT5	1.07336664193897	0.04783557773972029	TRUE	FALSE	FALSE
NAP1L1	-0.24320614377927313	0.04783557773972029	TRUE	FALSE	FALSE
MSRB1	-0.28936999710710226	0.04783557773972029	TRUE	FALSE	FALSE
ENSG00000280302	-0.6297885055580064	0.04783557773972029	TRUE	FALSE	FALSE
KIR2DL4	0.6167465528696577	0.04783557773972029	TRUE	FALSE	FALSE
AMN	-0.7627447650218397	0.04788791661750579	TRUE	FALSE	FALSE
SH3D21	0.4077822193954083	0.04835943288543661	TRUE	FALSE	FALSE
SMOC2	0.46872680161071406	0.04835943288543661	TRUE	FALSE	FALSE
ASIP	0.6992775398382352	0.0486033023233583	TRUE	FALSE	FALSE
RMND1	-0.13260435387167133	0.04866223405786457	TRUE	FALSE	FALSE
AQP7P3	-0.9099183804943412	0.04868651443466162	TRUE	FALSE	FALSE
COL4A1	-0.3399414139032929	0.04868651443466162	TRUE	FALSE	FALSE
ZNF529	0.2138069635168377	0.04885477759834339	TRUE	FALSE	FALSE
RAP1GDS1	-0.14626210756354	0.04894860821445079	TRUE	FALSE	FALSE
IGFBP6	0.5640708682966739	0.04898086799395673	TRUE	FALSE	FALSE
ENSG00000267130	-0.5145145717358383	0.04951152105343021	TRUE	FALSE	FALSE
EEF1A1P11	-0.5308841092248028	0.05023957918071676	FALSE	FALSE	FALSE
PRDX6	-0.3953706570339896	0.05023957918071676	FALSE	FALSE	FALSE
POU3F3	0.7229312723420551	0.05023957918071676	FALSE	FALSE	FALSE
ENSG00000289560	-0.856575325273298	0.05023957918071676	FALSE	FALSE	FALSE
ENSG00000271239	-0.7281073973829468	0.05023957918071676	FALSE	FALSE	FALSE
RGS17	-0.4931945506294415	0.05040187409853991	FALSE	FALSE	FALSE
ENSG00000269902	1.1339958833212818	0.05059961472365705	FALSE	FALSE	FALSE
ENSG00000275894	0.7574079126146498	0.05068650823875367	FALSE	FALSE	FALSE
H2AC20	0.5646685916085373	0.05080996889974623	FALSE	FALSE	FALSE
NKAPL	-0.3604388251645077	0.05084208414462373	FALSE	FALSE	FALSE
DYNLT4	0.49619575842185626	0.05090902061673304	FALSE	FALSE	FALSE
FGF20	0.7845915237093561	0.05090902061673304	FALSE	FALSE	FALSE
TTC39C	-0.18314932756136457	0.05090902061673304	FALSE	FALSE	FALSE
ZBED3	-0.4320094762661008	0.05114613529439371	FALSE	FALSE	FALSE
ANO6	-0.19805618194228003	0.05141281992774318	FALSE	FALSE	FALSE
GLYCTK	-0.5509952178399428	0.05157639006786005	FALSE	FALSE	FALSE
SFPQ	0.16793175376891092	0.05195195202654501	FALSE	FALSE	FALSE
MARK1	-0.2223185107650424	0.05195195202654501	FALSE	FALSE	FALSE
NSA2	-0.1537084588009891	0.05195195202654501	FALSE	FALSE	FALSE
EGR1	0.7683217365774906	0.05195195202654501	FALSE	FALSE	FALSE
FCHSD1	0.26317946409786125	0.05195195202654501	FALSE	FALSE	FALSE
VIM	-0.1729358570777436	0.05195195202654501	FALSE	FALSE	FALSE
ACTG1P3	0.2946736528931359	0.05195195202654501	FALSE	FALSE	FALSE
ECMXP	0.8432368102945708	0.05195195202654501	FALSE	FALSE	FALSE
RTKN2	0.4966077287761016	0.05210273552094199	FALSE	FALSE	FALSE
CYP2W1	0.8763017879744133	0.0521154927873822	FALSE	FALSE	FALSE
LETMD1	-0.12805890343236018	0.0521154927873822	FALSE	FALSE	FALSE
RDH10	-0.3897799312873478	0.05232876431698431	FALSE	FALSE	FALSE
BCAS4	-0.6333480456223297	0.05233298641244865	FALSE	FALSE	FALSE
TULP1	0.5255621302876522	0.05258832010494681	FALSE	FALSE	FALSE
PIDD1	0.1773594399974183	0.05258832010494681	FALSE	FALSE	FALSE
ENSG00000267287	0.6973079502465279	0.05258832010494681	FALSE	FALSE	FALSE
PRICKLE2	-0.23087606147410664	0.05295296832225589	FALSE	FALSE	FALSE
JAKMIP2	-0.849161013529103	0.05295296832225589	FALSE	FALSE	FALSE
SLC13A4	0.4645428514689258	0.0532476317589738	FALSE	FALSE	FALSE
CCN1	0.561269056788505	0.05327597354531643	FALSE	FALSE	FALSE
GAS6	0.29143867788019806	0.05327597354531643	FALSE	FALSE	FALSE
MMP2	0.5387805901895059	0.05327597354531643	FALSE	FALSE	FALSE
AKAP17A	0.13089681050295626	0.05327597354531643	FALSE	FALSE	FALSE
FOXD2	0.538577909958564	0.05332806845046981	FALSE	FALSE	FALSE
ENSG00000289088	-0.6498679629703937	0.05353468769499106	FALSE	FALSE	FALSE
SRCIN1	-0.5943317435601748	0.05353468769499106	FALSE	FALSE	FALSE
MDFIC	-0.26042293104100467	0.05363961173466205	FALSE	FALSE	FALSE
APOA1	0.6386220799337253	0.05363961173466205	FALSE	FALSE	FALSE
SNX5	-0.14236386947911217	0.05363961173466205	FALSE	FALSE	FALSE
VSIG8	0.5623881344725149	0.05371134307396356	FALSE	FALSE	FALSE
CDS1	0.5701732047537121	0.05415192753369916	FALSE	FALSE	FALSE
CRTAC1	0.7887372689746311	0.0541813323156149	FALSE	FALSE	FALSE
ADAMTS15	-0.37663621968299815	0.05478428657593352	FALSE	FALSE	FALSE
ENSG00000285018	0.5634745489143326	0.05514110578958633	FALSE	FALSE	FALSE
METTL5	-0.1986122657540694	0.05564317359146245	FALSE	FALSE	FALSE
ACBD7	-0.5065377103940322	0.05590442827174125	FALSE	FALSE	FALSE
THBS1-IT1	0.6943419315349887	0.05594691621184855	FALSE	FALSE	FALSE
KCNK6	-0.3362945388756185	0.05594691621184855	FALSE	FALSE	FALSE
CLEC2B	0.32566463467842827	0.05602505574251277	FALSE	FALSE	FALSE
NEXN-AS1	0.3262551522933836	0.05602664632513635	FALSE	FALSE	FALSE
ENSG00000254398	0.3520669866433983	0.05602664632513635	FALSE	FALSE	FALSE
PNPLA3	-0.7466278071217678	0.05602664632513635	FALSE	FALSE	FALSE
ELF4	0.21280482232225437	0.05602664632513635	FALSE	FALSE	FALSE
PBLD	-0.2687781931946969	0.05622938239899074	FALSE	FALSE	FALSE
ENSG00000272836	0.2229982167968068	0.05622938239899074	FALSE	FALSE	FALSE
CKS1B	-0.20237707580579567	0.0563637584398645	FALSE	FALSE	FALSE
ALDH3B2	1.030016593488001	0.0563637584398645	FALSE	FALSE	FALSE
PCSK6	0.4922867307397832	0.0563637584398645	FALSE	FALSE	FALSE
ERI2	-0.21297913808952215	0.0563637584398645	FALSE	FALSE	FALSE
ARSD	-0.2796956481130408	0.0563637584398645	FALSE	FALSE	FALSE
UGP2	-0.2265770038306546	0.05638617770454095	FALSE	FALSE	FALSE
KERA	1.5479318301482394	0.05651992304818185	FALSE	FALSE	FALSE
ZHX1	-0.21036663735382305	0.05677594059469107	FALSE	FALSE	FALSE
GJB6	0.968810313640073	0.05695178529598466	FALSE	FALSE	FALSE
ENSG00000272872	0.648158627080184	0.05715494992485225	FALSE	FALSE	FALSE
COX6A2	-0.873512704512325	0.05716632527877595	FALSE	FALSE	FALSE
NEDD4L	-0.38415808529084655	0.05716632527877595	FALSE	FALSE	FALSE
CCN5	0.5028202993001031	0.05716632527877595	FALSE	FALSE	FALSE
SERPINE2	0.7738448664348146	0.05718040920846768	FALSE	FALSE	FALSE
ASS1	-0.32122946945841524	0.05718040920846768	FALSE	FALSE	FALSE
ENO2	0.5362511031909466	0.05718040920846768	FALSE	FALSE	FALSE
PMM1	-0.34457471985148014	0.05718040920846768	FALSE	FALSE	FALSE
HTATSF1	-0.11755068740222945	0.05718040920846768	FALSE	FALSE	FALSE
CLVS2	1.3353195174266914	0.05746401470455629	FALSE	FALSE	FALSE
LMO7	0.5116824474037934	0.05746401470455629	FALSE	FALSE	FALSE
EXOC3L4	0.5918537669013169	0.05746401470455629	FALSE	FALSE	FALSE
RHBDF1	0.1971155482547982	0.05783222555687002	FALSE	FALSE	FALSE
EMID1	0.4921863594586224	0.05784815073813941	FALSE	FALSE	FALSE
MRAS	-0.4139881244305123	0.0578658041471227	FALSE	FALSE	FALSE
PGD	-0.4001336509498252	0.05796875886871828	FALSE	FALSE	FALSE
ENSG00000233862	-0.4520430881464913	0.05796875886871828	FALSE	FALSE	FALSE
NXPE3	0.214170420694752	0.05809587790435154	FALSE	FALSE	FALSE
INSC	0.7727735627416458	0.05809587790435154	FALSE	FALSE	FALSE
TCTE1	0.6400409640289936	0.0583609764740419	FALSE	FALSE	FALSE
MYH14	-0.5502477200032431	0.0583609764740419	FALSE	FALSE	FALSE
DGKZP1	-0.3771055455445269	0.0585445423311897	FALSE	FALSE	FALSE
CBY1	-0.1335753311638146	0.05880084282123115	FALSE	FALSE	FALSE
FGF16	0.8614148322696241	0.0588295036808315	FALSE	FALSE	FALSE
ERAP1	-0.21394196799535217	0.05931293573450438	FALSE	FALSE	FALSE
ATXN7L2	0.19169422564370983	0.05934740636075722	FALSE	FALSE	FALSE
MTURN	-0.3023161540022937	0.05955484030354274	FALSE	FALSE	FALSE
ATP11A	0.18555885134469255	0.05955484030354274	FALSE	FALSE	FALSE
LINC01616	-1.0504085387440565	0.05973648345264862	FALSE	FALSE	FALSE
ARL6IP1	-0.23201321075320364	0.06012041533431672	FALSE	FALSE	FALSE
CDC20	-0.6650986255193067	0.06013468504396051	FALSE	FALSE	FALSE
MYCN	0.8111818613656651	0.06014402572960872	FALSE	FALSE	FALSE
RMND5A	-0.2325246870023419	0.06030720262982564	FALSE	FALSE	FALSE
IDUA	0.19991890514499308	0.06039994179847849	FALSE	FALSE	FALSE
STBD1	-0.4618926832866953	0.06039994179847849	FALSE	FALSE	FALSE
HADHA	-0.15222182891843075	0.06047296000478251	FALSE	FALSE	FALSE
HERPUD2-AS1	-0.1461142084428109	0.06110900778255378	FALSE	FALSE	FALSE
PTGIR	0.5776974469219482	0.061134678633263	FALSE	FALSE	FALSE
RPL3P7	-0.5027316410050003	0.06115299701704166	FALSE	FALSE	FALSE
LINC00963	0.23637273794750233	0.06115299701704166	FALSE	FALSE	FALSE
SPRN	0.4529913806163513	0.06115299701704166	FALSE	FALSE	FALSE
PKP3	0.5598313923880583	0.06115299701704166	FALSE	FALSE	FALSE
FERMT2	-0.17731877347824845	0.06115299701704166	FALSE	FALSE	FALSE
CDH11	0.4968346359362823	0.06115299701704166	FALSE	FALSE	FALSE
RTP5	0.7509072072150155	0.06137091705475134	FALSE	FALSE	FALSE
HSDL2	-0.2788635425597752	0.06137091705475134	FALSE	FALSE	FALSE
NET1	-0.32479512525891446	0.06137091705475134	FALSE	FALSE	FALSE
ENSG00000287110	0.3114310823652044	0.06138704552931787	FALSE	FALSE	FALSE
ENSG00000270021	-0.3602917415775735	0.06186966678339348	FALSE	FALSE	FALSE
ATP9A	-0.3380651575425146	0.06186966678339348	FALSE	FALSE	FALSE
DONSON	0.2021731950475452	0.06186966678339348	FALSE	FALSE	FALSE
ITSN1	-0.31804332414375763	0.06186966678339348	FALSE	FALSE	FALSE
COL10A1	0.9073920247269356	0.06187871268417243	FALSE	FALSE	FALSE
ENSG00000289384	0.6264282949505097	0.06187871268417243	FALSE	FALSE	FALSE
LINC01220	-0.5311625059827745	0.06187871268417243	FALSE	FALSE	FALSE
PTK6	0.4403912560112821	0.06189557340767079	FALSE	FALSE	FALSE
ENSG00000289217	-0.7324413663805887	0.06195453799362493	FALSE	FALSE	FALSE
AOC3	-0.3765226961255258	0.06198009519995177	FALSE	FALSE	FALSE
ENSG00000279127	0.6799055904539536	0.06200175711369798	FALSE	FALSE	FALSE
ARFGAP1	0.18528077782665367	0.06200175711369798	FALSE	FALSE	FALSE
OVOL1	0.8571203915054417	0.0620681709424207	FALSE	FALSE	FALSE
UNC5A	0.8777954611144234	0.06212978768204195	FALSE	FALSE	FALSE
NT5DC1	-0.15277938801433788	0.06220947431777208	FALSE	FALSE	FALSE
SH2D5	0.76112820023155	0.06230693704958617	FALSE	FALSE	FALSE
NIPSNAP3A	-0.18890743711179353	0.06269355647895271	FALSE	FALSE	FALSE
DCHS1	0.22860064441406572	0.06269355647895271	FALSE	FALSE	FALSE
CCDC91	-0.19106713017888724	0.06269355647895271	FALSE	FALSE	FALSE
MYO19	0.17457976337690082	0.06269355647895271	FALSE	FALSE	FALSE
DCHS2	0.6581039852224967	0.06294871418608293	FALSE	FALSE	FALSE
AGAP7P	1.1249611505769486	0.06294871418608293	FALSE	FALSE	FALSE
SIK2	-0.30894599149566937	0.06294871418608293	FALSE	FALSE	FALSE
GNB3	0.4602989169213837	0.06294871418608293	FALSE	FALSE	FALSE
KRT7	0.7471280166921129	0.06294871418608293	FALSE	FALSE	FALSE
HMGA2	0.794993834085533	0.06294871418608293	FALSE	FALSE	FALSE
FGF9	0.7511249450372534	0.06294871418608293	FALSE	FALSE	FALSE
ENSG00000278071	0.6270436684019366	0.06294871418608293	FALSE	FALSE	FALSE
EPB41	-0.20343322653983373	0.06305385969753638	FALSE	FALSE	FALSE
LAMC3	0.6907742926479769	0.06305385969753638	FALSE	FALSE	FALSE
ENSG00000280152	0.35434970261091453	0.06328867957795596	FALSE	FALSE	FALSE
PPP2R5A	-0.18754190176284324	0.06348181858880861	FALSE	FALSE	FALSE
TENM3-AS1	-0.53305555524007	0.06348181858880861	FALSE	FALSE	FALSE
ENSG00000286319	0.46651800021379985	0.06348181858880861	FALSE	FALSE	FALSE
ENSG00000274038	0.5897596254904551	0.06348181858880861	FALSE	FALSE	FALSE
HM13-IT1	0.3835041127311503	0.06348181858880861	FALSE	FALSE	FALSE
CD99L2	-0.25988740208337796	0.06348181858880861	FALSE	FALSE	FALSE
CAMK1	-0.26069040328201987	0.06403763528431747	FALSE	FALSE	FALSE
GPD1L	-0.3857826964225622	0.06403763528431747	FALSE	FALSE	FALSE
TM4SF1	0.42122959428511464	0.06403763528431747	FALSE	FALSE	FALSE
MYOZ3	0.5214535829644961	0.06403763528431747	FALSE	FALSE	FALSE
ANXA13	1.3042953601977487	0.06403763528431747	FALSE	FALSE	FALSE
KCNA6	0.5731211864019145	0.06403763528431747	FALSE	FALSE	FALSE
PCBP2-OT1	0.4167504367875059	0.06403763528431747	FALSE	FALSE	FALSE
RMDN3	-0.25155409072628077	0.06403763528431747	FALSE	FALSE	FALSE
CSPG4	-0.34412615133633956	0.06403763528431747	FALSE	FALSE	FALSE
DOC2B	0.3170419511964943	0.06403763528431747	FALSE	FALSE	FALSE
ALOX12P2	0.5129545801427219	0.06403763528431747	FALSE	FALSE	FALSE
MLX	-0.19249786459115464	0.06403763528431747	FALSE	FALSE	FALSE
ANLN	-0.6825512013248277	0.06422848871696082	FALSE	FALSE	FALSE
DOT1L	0.19403604188185888	0.06425968749271391	FALSE	FALSE	FALSE
MYO1C	-0.2918932672656986	0.06428324341286339	FALSE	FALSE	FALSE
TPK1	0.1866392786462912	0.0643008410790521	FALSE	FALSE	FALSE
KRT72	0.8507137064551152	0.0643008410790521	FALSE	FALSE	FALSE
FZD1	0.32905709099423736	0.06442991547034134	FALSE	FALSE	FALSE
ENSG00000226849	0.17730898212213828	0.06477731575123197	FALSE	FALSE	FALSE
ACOT12	0.7086186008083234	0.06477731575123197	FALSE	FALSE	FALSE
ENSG00000255310	-0.2898446829978867	0.06477731575123197	FALSE	FALSE	FALSE
RAD51C	-0.1275793650040504	0.06477731575123197	FALSE	FALSE	FALSE
GP6	0.6032100118323603	0.06477731575123197	FALSE	FALSE	FALSE
FTLP3	-0.4094075336706562	0.06477731575123197	FALSE	FALSE	FALSE
NRIP1	-0.30360998585915433	0.06477731575123197	FALSE	FALSE	FALSE
C22orf39	-0.12829339298940484	0.06477731575123197	FALSE	FALSE	FALSE
C3orf80	0.50898088188955	0.06484040165222411	FALSE	FALSE	FALSE
LINC00200	-1.2082129157614838	0.06493720615631089	FALSE	FALSE	FALSE
TLCD3A	0.3021916631731489	0.06493720615631089	FALSE	FALSE	FALSE
RPL3L	-0.6973090352670503	0.06507601131826618	FALSE	FALSE	FALSE
PCOLCE-AS1	0.4608037209698011	0.06576537213617592	FALSE	FALSE	FALSE
ENSG00000274447	-0.6840401088932317	0.06576537213617592	FALSE	FALSE	FALSE
KIF16B	-0.12822222893485632	0.06576537213617592	FALSE	FALSE	FALSE
ENSG00000273300	0.2465565948433097	0.06576537213617592	FALSE	FALSE	FALSE
COLCA2	0.4633821562407656	0.066218002419951	FALSE	FALSE	FALSE
ENSG00000254366	0.902904246942299	0.06624677329451453	FALSE	FALSE	FALSE
IGHD	-1.099002609575644	0.06639605000229698	FALSE	FALSE	FALSE
PSMD4	-0.1174833174542053	0.06646330624644055	FALSE	FALSE	FALSE
ADAMTS3	0.363885214699691	0.06646330624644055	FALSE	FALSE	FALSE
SLC44A4	0.5471805048382768	0.06646330624644055	FALSE	FALSE	FALSE
RPS2P32	-0.3675861804762617	0.06646330624644055	FALSE	FALSE	FALSE
ALDH6A1	-0.36772002896554473	0.06649319259143631	FALSE	FALSE	FALSE
LTA4H	-0.15566595624865298	0.06681343167503327	FALSE	FALSE	FALSE
PLIN1	-0.5463700315943084	0.06681343167503327	FALSE	FALSE	FALSE
