gene_symbol	log2FoldChange	padj	significant	in_general	in_gse86244_age_proxy
SDF2L1	0.3875871296175837	0.06688818238997105	FALSE	FALSE	FALSE
MID2	-0.13763733441526468	0.06688818238997105	FALSE	FALSE	FALSE
ENSG00000231982	-0.6332926540143154	0.06692293120847355	FALSE	FALSE	FALSE
PXMP2	-0.3781720995775753	0.06692293120847355	FALSE	FALSE	FALSE
FJX1	0.45348182249268754	0.06697085944707125	FALSE	FALSE	FALSE
ABHD5	-0.4641654914269305	0.06705025739150472	FALSE	FALSE	FALSE
HERC2P9	0.28427761268165197	0.06705025739150472	FALSE	FALSE	FALSE
FN1	0.5051405409016051	0.06714504077419409	FALSE	FALSE	FALSE
PCDHB7	0.3140036700068241	0.06714504077419409	FALSE	FALSE	FALSE
DYNC1I2	-0.1059805843706568	0.06735258047517666	FALSE	FALSE	FALSE
SMIM5	0.4707017490260261	0.06735258047517666	FALSE	FALSE	FALSE
PTK7	0.447120817647838	0.06738623417036242	FALSE	FALSE	FALSE
C1QTNF1	-0.4431564745735907	0.06738623417036242	FALSE	FALSE	FALSE
CXCL17	1.159442456639698	0.06786307046795775	FALSE	FALSE	FALSE
MTCO3P12	-0.49467860536303304	0.0679851025658112	FALSE	FALSE	FALSE
RPRM	-0.721657057476072	0.0679851025658112	FALSE	FALSE	FALSE
LIMK1	0.3056412168448	0.0679851025658112	FALSE	FALSE	FALSE
ENSG00000213994	-0.6092378440342296	0.0679851025658112	FALSE	FALSE	FALSE
SNX29P1	0.40099556304447664	0.0679851025658112	FALSE	FALSE	FALSE
ENSG00000224272	0.8050128854985024	0.06807979012437329	FALSE	FALSE	FALSE
FGFR4	0.4921059025352428	0.06807979012437329	FALSE	FALSE	FALSE
ENSG00000279573	0.49655114714557314	0.06807979012437329	FALSE	FALSE	FALSE
IL1RL1	0.796466056719266	0.06838708030121979	FALSE	FALSE	FALSE
ADH5P4	-0.4890598862126607	0.06838708030121979	FALSE	FALSE	FALSE
ARHGEF10	0.16365957278362808	0.06838708030121979	FALSE	FALSE	FALSE
KRTCAP3	0.3379405558073354	0.06873446261299164	FALSE	FALSE	FALSE
PNPLA1	0.49162352687140376	0.06873446261299164	FALSE	FALSE	FALSE
MAP3K4-AS1	0.4285624565218696	0.06873446261299164	FALSE	FALSE	FALSE
TMEM254	-0.2198232758657982	0.06873446261299164	FALSE	FALSE	FALSE
PCCA	-0.2690950154829345	0.06873446261299164	FALSE	FALSE	FALSE
GPHN	-0.17020224496605443	0.06873446261299164	FALSE	FALSE	FALSE
FBXL5	-0.18592221593161223	0.06874773264008029	FALSE	FALSE	FALSE
TOP2A	-0.718991691216412	0.06874773264008029	FALSE	FALSE	FALSE
KCNJ12	0.4807274494555085	0.06878311393261502	FALSE	FALSE	FALSE
HROB	-0.34073451458972503	0.06878311393261502	FALSE	FALSE	FALSE
ABHD14B	-0.18521512440206625	0.0689408930316674	FALSE	FALSE	FALSE
DDX43P1	-1.0531155027598746	0.0689408930316674	FALSE	FALSE	FALSE
FOXA1	0.8964722132144766	0.0689408930316674	FALSE	FALSE	FALSE
LNCTAM34A	0.4038975924742157	0.0690216649345583	FALSE	FALSE	FALSE
TMEM164	-0.34127360835717147	0.06907825672479784	FALSE	FALSE	FALSE
GNPAT	-0.12240439125909763	0.06931068769628006	FALSE	FALSE	FALSE
RPRML	0.9226972046404344	0.06941918043900726	FALSE	FALSE	FALSE
ENSG00000286760	-0.3085160852774991	0.06946849699985465	FALSE	FALSE	FALSE
ZDHHC4	-0.19015070339000764	0.06946849699985465	FALSE	FALSE	FALSE
GPRC5A	0.722536310633598	0.06946849699985465	FALSE	FALSE	FALSE
DCAF5	-0.08109170629182791	0.06946849699985465	FALSE	FALSE	FALSE
KRT16	1.1079276383461416	0.06946849699985465	FALSE	FALSE	FALSE
KLK11	1.0066967243252152	0.06946849699985465	FALSE	FALSE	FALSE
TMEM169	-0.46801689290798704	0.06956442241518807	FALSE	FALSE	FALSE
PTX3	1.0519906538275237	0.06956442241518807	FALSE	FALSE	FALSE
SGCZ	1.145334525980065	0.06956442241518807	FALSE	FALSE	FALSE
FAM219B	-0.188109180157047	0.06956442241518807	FALSE	FALSE	FALSE
ENSG00000230479	0.520362633209688	0.06956442241518807	FALSE	FALSE	FALSE
PPP1R14A	-0.4816007331465727	0.0696428086444808	FALSE	FALSE	FALSE
COX6A1P2	-0.37072214815752114	0.06984220343536915	FALSE	FALSE	FALSE
TMEM14C	-0.1256339115183757	0.06995831636361496	FALSE	FALSE	FALSE
SLC24A3	-0.4136491749964465	0.06995831636361496	FALSE	FALSE	FALSE
EPHA10	0.6608115842221638	0.07001007257390107	FALSE	FALSE	FALSE
C11orf1	-0.18808106091970384	0.07013333333079455	FALSE	FALSE	FALSE
HNMT	-0.23852572537047131	0.07024600350802652	FALSE	FALSE	FALSE
ENSG00000273783	-0.3300053979616402	0.07026465066063287	FALSE	FALSE	FALSE
ANKEF1	-0.3997532469563652	0.07026465066063287	FALSE	FALSE	FALSE
CCDC120	0.18906197285090837	0.07026465066063287	FALSE	FALSE	FALSE
PPBP	1.0559113751074665	0.07033992810899395	FALSE	FALSE	FALSE
HOMER3-AS1	0.4859246348455459	0.07038622768432504	FALSE	FALSE	FALSE
SNAPIN	-0.12246207070332354	0.07040313472204315	FALSE	FALSE	FALSE
KCTD2	-0.16350433817682605	0.07064793397194515	FALSE	FALSE	FALSE
MAP3K14	0.1839386238647556	0.07074072606925069	FALSE	FALSE	FALSE
ECHDC3	-0.5951226603654632	0.0707575792677509	FALSE	FALSE	FALSE
LOXL1	0.5773793063602939	0.0707575792677509	FALSE	FALSE	FALSE
CSDE1	-0.1935925207262092	0.07108087884913945	FALSE	FALSE	FALSE
RPL37P12	0.4046476451587788	0.07108087884913945	FALSE	FALSE	FALSE
ENSG00000272588	0.33963820090478564	0.07108087884913945	FALSE	FALSE	FALSE
DKK2	0.5642687874464196	0.07108087884913945	FALSE	FALSE	FALSE
ENSG00000248491	1.1109292234360737	0.07108087884913945	FALSE	FALSE	FALSE
NHSL1	0.27976904429863864	0.07108087884913945	FALSE	FALSE	FALSE
GTF2I	-0.2031870677321707	0.07108087884913945	FALSE	FALSE	FALSE
DHTKD1	-0.23921043192624455	0.07108087884913945	FALSE	FALSE	FALSE
ENSG00000232110	0.4909951387340721	0.07108087884913945	FALSE	FALSE	FALSE
GALNT18	0.3700723930813774	0.07108087884913945	FALSE	FALSE	FALSE
SNHG29	-0.2074542530129017	0.07108087884913945	FALSE	FALSE	FALSE
CD22	-0.5081213658758722	0.07108087884913945	FALSE	FALSE	FALSE
LINC01358	0.47854742624591506	0.07110293245043263	FALSE	FALSE	FALSE
WTAPP1	1.0546823726386017	0.07110293245043263	FALSE	FALSE	FALSE
SLC6A14	1.799599697144668	0.07110293245043263	FALSE	FALSE	FALSE
SLC19A3	-0.5715398607324433	0.07120882197774839	FALSE	FALSE	FALSE
KCNIP1	0.7810609258165662	0.07120882197774839	FALSE	FALSE	FALSE
SLC43A3	0.3567076138688927	0.07120882197774839	FALSE	FALSE	FALSE
HYLS1	-0.19689388831424745	0.07120882197774839	FALSE	FALSE	FALSE
ITGBL1	0.5776710371213344	0.07120882197774839	FALSE	FALSE	FALSE
KRT16P6	0.835460000685256	0.07120882197774839	FALSE	FALSE	FALSE
LINC00667	-0.15408579980041645	0.07146360592472902	FALSE	FALSE	FALSE
MTARC1	-0.6074286640242732	0.07165669297968649	FALSE	FALSE	FALSE
FAM240C	-0.9432034575611576	0.07165669297968649	FALSE	FALSE	FALSE
SOX15	0.395355227281286	0.07221308520546996	FALSE	FALSE	FALSE
SCAMP5	0.4125651117327378	0.07223684324145854	FALSE	FALSE	FALSE
EPHX2	-0.33802590833903984	0.07227403297696457	FALSE	FALSE	FALSE
PTPRF	-0.4454927023285075	0.07233102877999432	FALSE	FALSE	FALSE
PCDHB4	0.24337728008794116	0.07248337176983197	FALSE	FALSE	FALSE
ENSG00000259530	1.0507649409557298	0.07248337176983197	FALSE	FALSE	FALSE
ENSG00000277476	0.2196357082561805	0.07250793468760786	FALSE	FALSE	FALSE
C7orf25	-0.17709917127878755	0.072664267381575	FALSE	FALSE	FALSE
CYB5A	-0.39220772725818587	0.072664267381575	FALSE	FALSE	FALSE
RNF17	-1.8648674028270795	0.07277098735488101	FALSE	FALSE	FALSE
ENSG00000231616	0.4270994708840514	0.07279287206797017	FALSE	FALSE	FALSE
CALML5	0.996219503540058	0.07313732533064464	FALSE	FALSE	FALSE
FUOM	-0.25805068048518914	0.07316042367648368	FALSE	FALSE	FALSE
ENSG00000270513	-0.6583135820773423	0.07333351974940813	FALSE	FALSE	FALSE
SAMM50	-0.18832289844073927	0.0733484077728956	FALSE	FALSE	FALSE
BAG4	-0.2747018186251135	0.0733875787550143	FALSE	FALSE	FALSE
FRMD4A	-0.24538085182251737	0.0733875787550143	FALSE	FALSE	FALSE
GALNT12	0.499122866620171	0.07368535091543492	FALSE	FALSE	FALSE
ENSG00000227959	0.3748064567682553	0.07389968628900213	FALSE	FALSE	FALSE
TIAM1	0.35127140654664324	0.07389968628900213	FALSE	FALSE	FALSE
DRG1	-0.1598148981829165	0.07389968628900213	FALSE	FALSE	FALSE
PCLAF	-0.7873704861215339	0.0739673110880025	FALSE	FALSE	FALSE
ACSS1	0.22761983369885996	0.0739673110880025	FALSE	FALSE	FALSE
MRPS14	-0.1140575866535146	0.07403292600142941	FALSE	FALSE	FALSE
LONRF2	-0.4360424306108486	0.07403292600142941	FALSE	FALSE	FALSE
FBXO25	-0.11826299319495157	0.07403292600142941	FALSE	FALSE	FALSE
PTPRD	0.4469277600945199	0.07403292600142941	FALSE	FALSE	FALSE
KRT86	0.8217012738272459	0.07403292600142941	FALSE	FALSE	FALSE
TRAF4	0.2627516977491763	0.07403292600142941	FALSE	FALSE	FALSE
ENSG00000273442	0.5240584690658932	0.07403292600142941	FALSE	FALSE	FALSE
ALAS2	0.8730238246156443	0.07403292600142941	FALSE	FALSE	FALSE
ASPM	-0.6966939511006706	0.07418715357611783	FALSE	FALSE	FALSE
GNAL	-0.210686060203814	0.07418715357611783	FALSE	FALSE	FALSE
SERPINB2	0.9029245428013845	0.07418715357611783	FALSE	FALSE	FALSE
ZDHHC19	0.762243591791129	0.0742134675545355	FALSE	FALSE	FALSE
FBXO9	-0.15612993283956164	0.0742134675545355	FALSE	FALSE	FALSE
ENSG00000255031	0.2939229592144058	0.0742134675545355	FALSE	FALSE	FALSE
COL4A2	-0.25139982273327705	0.07427194134833963	FALSE	FALSE	FALSE
RAB11B-AS1	-0.3285865634628887	0.07427194134833963	FALSE	FALSE	FALSE
PCDHGC3	0.28455848168286413	0.07428749298066	FALSE	FALSE	FALSE
TNFRSF10B	0.26231976864292855	0.07460563669307041	FALSE	FALSE	FALSE
MAP9	-0.21987163458008868	0.0746229040043157	FALSE	FALSE	FALSE
NPR1	-0.2980288672783376	0.07469101359060158	FALSE	FALSE	FALSE
ATPAF1	-0.20857225729300877	0.07524173717652152	FALSE	FALSE	FALSE
NDUFA4	-0.19741168273362988	0.07529677738614123	FALSE	FALSE	FALSE
CRY2	-0.20900552693072297	0.07537287372041973	FALSE	FALSE	FALSE
ENSG00000286863	0.5242194936537584	0.0755397693214664	FALSE	FALSE	FALSE
H2AC21	0.7318258870078259	0.07599114982825347	FALSE	FALSE	FALSE
FUCA1P1	0.6049748165394192	0.07599114982825347	FALSE	FALSE	FALSE
SEPTIN7P3	-0.7233660824059391	0.07599114982825347	FALSE	FALSE	FALSE
KIF11	-0.3905349967751161	0.07599114982825347	FALSE	FALSE	FALSE
CMKLR2	0.7869188829823407	0.07608658776367815	FALSE	FALSE	FALSE
SPHK1	0.4124812449381732	0.07608658776367815	FALSE	FALSE	FALSE
HSPA5	0.4021385907008168	0.07621691627858171	FALSE	FALSE	FALSE
AVP	-0.676928797595494	0.07621691627858171	FALSE	FALSE	FALSE
KLF14	-0.4570057524535955	0.07628032820905815	FALSE	FALSE	FALSE
PCDHGA10	0.22562540926604252	0.07630670796781074	FALSE	FALSE	FALSE
CA9	0.809438501955714	0.07630670796781074	FALSE	FALSE	FALSE
STAT5A	-0.35362503767913006	0.07641067440193512	FALSE	FALSE	FALSE
TGFB3	0.5029702858147992	0.07647021563462436	FALSE	FALSE	FALSE
PXDN	-0.2565465696731405	0.07653722826708778	FALSE	FALSE	FALSE
ENSG00000276216	0.976643655410262	0.07676058209526353	FALSE	FALSE	FALSE
DNAJC19	-0.1174632430423218	0.07676058209526353	FALSE	FALSE	FALSE
LRRC1	0.2990521329923217	0.07676058209526353	FALSE	FALSE	FALSE
RTN1	-0.4316018145147617	0.07676058209526353	FALSE	FALSE	FALSE
GGCT	-0.524577271965641	0.0768791866610996	FALSE	FALSE	FALSE
JAGN1	-0.2261792545979978	0.07699405147299121	FALSE	FALSE	FALSE
MEG3	0.3754031098572029	0.07699405147299121	FALSE	FALSE	FALSE
BMP7	0.7943535520895464	0.07699405147299121	FALSE	FALSE	FALSE
SOD1	-0.1834115370954528	0.07699405147299121	FALSE	FALSE	FALSE
INSRR	0.7875378644447047	0.07707552553815962	FALSE	FALSE	FALSE
FAIM	-0.23464678218004945	0.07715336555291571	FALSE	FALSE	FALSE
SMURF2	0.17461450297368653	0.07739244455912878	FALSE	FALSE	FALSE
ATP2B3	0.5768558547549197	0.07769303269639848	FALSE	FALSE	FALSE
LINC01133	0.6085711258864797	0.0777760431607363	FALSE	FALSE	FALSE
IMPACT	-0.14306555506265922	0.07784902025941853	FALSE	FALSE	FALSE
RPP25L	-0.19516542541593465	0.0784645491000148	FALSE	FALSE	FALSE
TFAP2E	0.29203858177982805	0.07856600151840548	FALSE	FALSE	FALSE
TNFSF18	0.6317562545767275	0.07856600151840548	FALSE	FALSE	FALSE
GPR173	0.39852823180643665	0.07856600151840548	FALSE	FALSE	FALSE
SUOX	-0.2590467730092414	0.07872546601568516	FALSE	FALSE	FALSE
ATAD3B	0.1854050340668134	0.0788122611039915	FALSE	FALSE	FALSE
ZNF841	0.1653748221626688	0.07894180287531882	FALSE	FALSE	FALSE
ENSG00000206567	-0.43663673031962513	0.0791691301028709	FALSE	FALSE	FALSE
CCDC149	0.14831068804012745	0.07934537414803859	FALSE	FALSE	FALSE
IPCEF1	0.31873770627789255	0.07934537414803859	FALSE	FALSE	FALSE
LMO7-AS1	0.42024321672668663	0.07934537414803859	FALSE	FALSE	FALSE
PDP2	-0.3603166702660221	0.07934537414803859	FALSE	FALSE	FALSE
MYO15B	0.1804611122329692	0.07934537414803859	FALSE	FALSE	FALSE
ANKRD33	0.7739823656572788	0.07934611913434353	FALSE	FALSE	FALSE
BMX	0.3929533537763556	0.07934611913434353	FALSE	FALSE	FALSE
POFUT2	0.15201090586795235	0.07945001431446212	FALSE	FALSE	FALSE
PLXNB3	-0.4833172442706962	0.07972378728735244	FALSE	FALSE	FALSE
VTI1B	-0.23417060984578728	0.07975826711566453	FALSE	FALSE	FALSE
PDGFRL	0.46696483912766745	0.08017061180167112	FALSE	FALSE	FALSE
HINT3	-0.13371898633222437	0.08022716818128993	FALSE	FALSE	FALSE
PXYLP1	0.2391011064630161	0.08058740598561248	FALSE	FALSE	FALSE
THUMPD2	0.15159230512278257	0.08079094510249255	FALSE	FALSE	FALSE
FHDC1	0.3909531501653767	0.08084360929408162	FALSE	FALSE	FALSE
ENSG00000258230	0.507589160322315	0.08084360929408162	FALSE	FALSE	FALSE
ENSG00000258768	-0.3126894877599483	0.08084360929408162	FALSE	FALSE	FALSE
ENSG00000262223	0.41505369870738335	0.08084360929408162	FALSE	FALSE	FALSE
LRIG1	-0.28778696663962716	0.08087393161205886	FALSE	FALSE	FALSE
COPS5	-0.10117664606664836	0.08087393161205886	FALSE	FALSE	FALSE
TIGD2	-0.19784359700504095	0.08115663611103499	FALSE	FALSE	FALSE
ENSG00000280195	0.209794857965116	0.08121696272479506	FALSE	FALSE	FALSE
ITGB1BP1	-0.22110933054330456	0.08155431733481024	FALSE	FALSE	FALSE
NAV2-AS6	0.5419851996469022	0.08155431733481024	FALSE	FALSE	FALSE
G2E3	0.14638633610541768	0.08155431733481024	FALSE	FALSE	FALSE
ADGRL2	-0.13719090729254974	0.08251436219948283	FALSE	FALSE	FALSE
ENSG00000288670	-0.19009029465273555	0.08258702507846312	FALSE	FALSE	FALSE
DPP4	0.6111910799379753	0.08258702507846312	FALSE	FALSE	FALSE
EXD3	0.19511048825567912	0.08258702507846312	FALSE	FALSE	FALSE
NAP1L1P1	-0.3986983281644853	0.08258702507846312	FALSE	FALSE	FALSE
CRACR2A	0.241762288395673	0.08258702507846312	FALSE	FALSE	FALSE
ITGA7	-0.26727785720108416	0.08258702507846312	FALSE	FALSE	FALSE
COL8A1	0.4928217888132065	0.08263181731535862	FALSE	FALSE	FALSE
ENSG00000247934	-0.24612640287995655	0.08267021759808824	FALSE	FALSE	FALSE
GPAA1P2	0.32639594413587925	0.08286191977266073	FALSE	FALSE	FALSE
PDLIM2	0.28143476687481184	0.08286191977266073	FALSE	FALSE	FALSE
ENSG00000223834	0.46017142042954423	0.08286191977266073	FALSE	FALSE	FALSE
MMP8	0.9359062205046004	0.08286191977266073	FALSE	FALSE	FALSE
ENSG00000279865	-0.3174753857057086	0.08286191977266073	FALSE	FALSE	FALSE
COX14	-0.31954210014629375	0.08286191977266073	FALSE	FALSE	FALSE
INPP5K	-0.28104426184911596	0.08286191977266073	FALSE	FALSE	FALSE
RGL4	0.22633785941911833	0.08286191977266073	FALSE	FALSE	FALSE
ZBTB44-DT	-0.43004047561070297	0.08298127749695319	FALSE	FALSE	FALSE
PPP2R3A	-0.1413591919296295	0.08344789430615812	FALSE	FALSE	FALSE
HIBADH	-0.16252591789740237	0.08344789430615812	FALSE	FALSE	FALSE
CDKN1C	-0.46959288859894993	0.08362071575968724	FALSE	FALSE	FALSE
VWA8	-0.16432261700291192	0.08362071575968724	FALSE	FALSE	FALSE
ENSG00000274156	0.5829733600409618	0.08362218488422733	FALSE	FALSE	FALSE
SLC2A5	0.85235561405262406	0.0836743124667992	FALSE	FALSE	FALSE
SLC5A10	0.3557388054896478	0.0836743124667992	FALSE	FALSE	FALSE
LINC01443	1.4132086735085472	0.0836743124667992	FALSE	FALSE	FALSE
F7	0.6283229498916052	0.08374536512501887	FALSE	FALSE	FALSE
ARPC3P4	0.4966570790250144	0.08428734402827269	FALSE	FALSE	FALSE
PLAAT3	-0.3994661946353398	0.08435925032651691	FALSE	FALSE	FALSE
C1orf116	0.8481676488764535	0.08446757908651716	FALSE	FALSE	FALSE
MGAT3	-0.36829725119812384	0.08485458367193889	FALSE	FALSE	FALSE
RPL39P3	-0.37078371243608865	0.08492276103405244	FALSE	FALSE	FALSE
PBRM1	-0.13377208439199215	0.08512261453619521	FALSE	FALSE	FALSE
FRMD7	1.3906098077172315	0.08512261453619521	FALSE	FALSE	FALSE
RRS1-DT	-0.7121918470443651	0.08515133111037629	FALSE	FALSE	FALSE
HMGA2-AS1	0.7095648232059057	0.08515133111037629	FALSE	FALSE	FALSE
THBS1	0.5773016771538582	0.08515133111037629	FALSE	FALSE	FALSE
SYNE3	-0.2805289340148676	0.08517927350005328	FALSE	FALSE	FALSE
MCF2	0.4052333469805937	0.08553581089847503	FALSE	FALSE	FALSE
HJURP	-0.6853786622695681	0.08583615866385148	FALSE	FALSE	FALSE
TMPRSS5	0.41552989448602984	0.08587466110716904	FALSE	FALSE	FALSE
EGFLAM	-0.4772826897685587	0.0859736395317664	FALSE	FALSE	FALSE
ETFA	-0.2298277295366148	0.0859736395317664	FALSE	FALSE	FALSE
FAM210B	-0.14370835296489726	0.08620428678160712	FALSE	FALSE	FALSE
CDC14B	-0.15694384257499985	0.08622463044203182	FALSE	FALSE	FALSE
MIR210HG	0.6153941386615293	0.08622463044203182	FALSE	FALSE	FALSE
PLSCR4	0.20392739773251148	0.08634949740947867	FALSE	FALSE	FALSE
PALS2	-0.2504315237566378	0.08634949740947867	FALSE	FALSE	FALSE
ENSG00000259920	-0.5911691998536753	0.08634949740947867	FALSE	FALSE	FALSE
TGFB3-AS1	0.7745113926214939	0.08634949740947867	FALSE	FALSE	FALSE
SHMT1	-0.4173822256638871	0.08677759005589915	FALSE	FALSE	FALSE
ST3GAL5-AS1	0.4599485950320786	0.08681473464413053	FALSE	FALSE	FALSE
POSTN	0.5263893807742048	0.08682672456779596	FALSE	FALSE	FALSE
TALDO1	-0.2712560839223796	0.08699279040044834	FALSE	FALSE	FALSE
MREG	-0.34234865873467724	0.0870005918152761	FALSE	FALSE	FALSE
SUPT20HL1	0.8381450675663854	0.0870005918152761	FALSE	FALSE	FALSE
MDK	0.4500793259907372	0.08712162412715733	FALSE	FALSE	FALSE
WDR97	0.2436819802442606	0.08716391519692425	FALSE	FALSE	FALSE
ZNF117	-0.4046761437196915	0.08727672960025412	FALSE	FALSE	FALSE
HCG11	-0.1970834951638946	0.08728781792850782	FALSE	FALSE	FALSE
RHCG	0.7013326379761378	0.08821803765262816	FALSE	FALSE	FALSE
ENSG00000235888	0.39703169139074074	0.08824363672124703	FALSE	FALSE	FALSE
PROX1-AS1	0.8798340950787646	0.08916369675899391	FALSE	FALSE	FALSE
TMEM256	-0.20804525604898944	0.08916369675899391	FALSE	FALSE	FALSE
ALDH7A1	-0.16465654104074304	0.08917814882817231	FALSE	FALSE	FALSE
STMN3	0.3522963541522782	0.08917814882817231	FALSE	FALSE	FALSE
ENSG00000273523	-0.4566833121394964	0.08930868181513116	FALSE	FALSE	FALSE
WNT2B	0.19056983315076223	0.08964791021131571	FALSE	FALSE	FALSE
PYGO2	-0.14485016872209483	0.08964791021131571	FALSE	FALSE	FALSE
GPAA1P1	0.6444600013276699	0.08964791021131571	FALSE	FALSE	FALSE
TMEM45A	0.4501320321376064	0.08964791021131571	FALSE	FALSE	FALSE
PCBD1	-0.24520003446986272	0.08964791021131571	FALSE	FALSE	FALSE
TM7SF2	-0.5477114416603633	0.08964791021131571	FALSE	FALSE	FALSE
ENSG00000261499	-0.5171414002013477	0.08964791021131571	FALSE	FALSE	FALSE
PIK3CB	-0.16423097918014987	0.09002262621284138	FALSE	FALSE	FALSE
ENSG00000232648	-0.4233624859480247	0.09018450191201302	FALSE	FALSE	FALSE
CD151	-0.2399141849194511	0.09059031713312136	FALSE	FALSE	FALSE
EGLN3	0.6181391003139205	0.09067581585922224	FALSE	FALSE	FALSE
FGFBP2	-0.7228182172937749	0.0907274425547661	FALSE	FALSE	FALSE
AQP7	-0.4459276776553926	0.09079705241794636	FALSE	FALSE	FALSE
GNG7	-0.27356000677285297	0.09080111659653528	FALSE	FALSE	FALSE
MATN1	0.4193635052624195	0.09109043927712046	FALSE	FALSE	FALSE
COL16A1	0.32605790579666444	0.09109043927712046	FALSE	FALSE	FALSE
ICE2	-0.11383771800407076	0.09109043927712046	FALSE	FALSE	FALSE
ENSG00000280339	-0.34611876512418427	0.09119282963314518	FALSE	FALSE	FALSE
RCN2	-0.12216034684405032	0.09119282963314518	FALSE	FALSE	FALSE
ENSG00000280425	0.8209082161095322	0.09129602919227069	FALSE	FALSE	FALSE
ENSG00000234160	-0.3445855997177556	0.09145233432548013	FALSE	FALSE	FALSE
EGFEM1P	-0.6179594295150125	0.09151019311173264	FALSE	FALSE	FALSE
FUT5	1.1664137071871363	0.091620072408337	FALSE	FALSE	FALSE
BPI	0.7141618225433877	0.0916228778493901	FALSE	FALSE	FALSE
TMLHE	-0.13193820112217783	0.0916228778493901	FALSE	FALSE	FALSE
ORC3	-0.1189132533932176	0.09167217719713344	FALSE	FALSE	FALSE
RBPMS-AS1	-0.4608870100972134	0.09167217719713344	FALSE	FALSE	FALSE
CREBL2	-0.14961534898638354	0.09167217719713344	FALSE	FALSE	FALSE
SUCLA2	-0.2052308444064793	0.09167217719713344	FALSE	FALSE	FALSE
LMO7DN	0.8542041647517284	0.09167217719713344	FALSE	FALSE	FALSE
ENSG00000269151	0.6206464148391254	0.09167217719713344	FALSE	FALSE	FALSE
ERLIN2	-0.11830076601522642	0.0920264692930432	FALSE	FALSE	FALSE
TFR2	0.43692385322828714	0.09207320001070368	FALSE	FALSE	FALSE
TFAP2A	0.6436986594833631	0.09207546600855734	FALSE	FALSE	FALSE
LDHB	-0.31404614088919097	0.09207546600855734	FALSE	FALSE	FALSE
PIGP	-0.22695018769441871	0.09207546600855734	FALSE	FALSE	FALSE
PDCD1LG2	0.27826085616787116	0.09211935154337708	FALSE	FALSE	FALSE
GGCX	-0.14855665701154097	0.0922312010518721	FALSE	FALSE	FALSE
DEPDC1	-0.7507418733455529	0.09266181837421532	FALSE	FALSE	FALSE
ENSG00000287593	0.6759585855714011	0.09266181837421532	FALSE	FALSE	FALSE
BCKDHB	-0.22313955352785583	0.09266181837421532	FALSE	FALSE	FALSE
FAM3C	0.2267811887760128	0.09266181837421532	FALSE	FALSE	FALSE
ACSM2A	0.6755453517809643	0.09266181837421532	FALSE	FALSE	FALSE
DHRS13	0.3719086012861685	0.09266181837421532	FALSE	FALSE	FALSE
ENSG00000275389	-0.42181920172530807	0.09279488857285752	FALSE	FALSE	FALSE
CMPK1	-0.18196050816117684	0.0932782231743114	FALSE	FALSE	FALSE
ARRB1	-0.20690126591474997	0.09335088338926244	FALSE	FALSE	FALSE
ENSG00000271320	-0.5850777987235756	0.09368772385371751	FALSE	FALSE	FALSE
MTARC2	-0.17070874549616408	0.09375139544358951	FALSE	FALSE	FALSE
WNT9A	0.5194539030569558	0.09375139544358951	FALSE	FALSE	FALSE
VIRMA	-0.10032267064191984	0.09375139544358951	FALSE	FALSE	FALSE
IGF2	0.5724879825567194	0.09375139544358951	FALSE	FALSE	FALSE
BRD7	-0.06559171247424282	0.09375139544358951	FALSE	FALSE	FALSE
CDH23	-0.36027583684925996	0.09386991466915236	FALSE	FALSE	FALSE
SMOX	0.251525917640347	0.09386991466915236	FALSE	FALSE	FALSE
ENSG00000284669	0.4295759719634817	0.09397005446959109	FALSE	FALSE	FALSE
C2orf27A	0.29936577887028637	0.0940401392071388	FALSE	FALSE	FALSE
ENSG00000261207	0.40505394449732335	0.0940401392071388	FALSE	FALSE	FALSE
ENSG00000278434	0.37721655474965543	0.0940401392071388	FALSE	FALSE	FALSE
PRDM5	0.1938278048077831	0.09407170709381008	FALSE	FALSE	FALSE
